instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
NG,Natural Gas,ENERGY,2023-10-31,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1186140.0,,,,,,,,,,,487090.0,447166.0,39924.0,213586.0,268238.0,-54652.0,0.9565217391304348,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,54442.0,39714.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.03365875866255248,-0.046075505420945254,431022.0,15620.0,-11297.0,0.13043478260869565,1.9407762860058264,-1.7122862845088118
NG,Natural Gas,ENERGY,2023-11-07,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1243268.0,,,,,,,,,,,500711.0,450353.0,50358.0,252720.0,322690.0,-69970.0,0.875,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,58651.0,39039.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.04050454125739583,-0.05627909670320478,431186.0,-15318.0,10434.0,0.16666666666666666,1.1551536571791425,-1.063938813949408
NG,Natural Gas,ENERGY,2023-11-14,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1296464.0,,,,,,,,,,,526661.0,443416.0,83245.0,275993.0,378620.0,-102627.0,0.44,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,59942.0,40560.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.06420926458428464,-0.07915915906650706,433868.0,-32657.0,32887.0,0.8,-0.36725498975819837,0.7850990844185272
NG,Natural Gas,ENERGY,2023-11-21,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1316640.0,,,,,,,,,,,524245.0,427688.0,96557.0,271261.0,391520.0,-120259.0,0.11538461538461539,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,64897.0,41195.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.07333591566411472,-0.09133779924656701,456237.0,-17632.0,13312.0,1.0,-1.1532172935138498,1.45291737699198
NG,Natural Gas,ENERGY,2023-11-28,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1312707.0,,,,,,,,,,,500020.0,412827.0,87193.0,300592.0,408481.0,-107889.0,0.2962962962962963,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,64132.0,43436.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.06642228616134446,-0.08218818060694427,447963.0,12370.0,-9364.0,0.8518518518518519,-0.5537695417301239,0.8969022679103474
NG,Natural Gas,ENERGY,2023-12-05,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1339392.0,,,,,,,,,,,512558.0,423208.0,89350.0,303507.0,414586.0,-111079.0,0.25,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,64931.0,43202.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.06670937261085627,-0.08293240515099388,458396.0,-3190.0,2157.0,0.8571428571428571,-0.6882804651363574,0.9817801788091668
NG,Natural Gas,ENERGY,2023-12-12,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1412602.0,,,,,,,,,,,515392.0,427370.0,88022.0,311613.0,423230.0,-111617.0,0.2413793103448276,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,68983.0,45388.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.0623119604814378,-0.07901517908087345,516614.0,-538.0,-1328.0,0.8275862068965517,-0.6960572887454817,0.8790913441616142
NG,Natural Gas,ENERGY,2023-12-19,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1385269.0,,,,,,,,,,,500443.0,415914.0,84529.0,293448.0,399966.0,-106518.0,0.4666666666666667,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,66759.0,44770.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.061019917431199285,-0.07689336872477476,524619.0,5099.0,-3493.0,0.7,-0.43790033209988183,0.6656560777942117
NG,Natural Gas,ENERGY,2023-12-26,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1354610.0,,,,,,,,,,,492126.0,404201.0,87925.0,282727.0,388847.0,-106120.0,0.5161290322580645,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,63965.0,45770.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.06490798089487011,-0.07833989118639313,515792.0,398.0,3396.0,0.8064516129032258,-0.41038980800182795,0.8353512188705238
NG,Natural Gas,ENERGY,2024-01-02,LEGACY_FUTURES_ONLY,NAT GAS NYME - NEW YORK MERCANTILE EXCHANGE,1396907.0,,,,,,,,,,,506737.0,429088.0,77649.0,281730.0,373377.0,-91647.0,0.78125,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,023651,,,,,,58003.0,44005.0,STRICT,,2026-05-25T06:01:52+00:00,,,,,0.055586377618552986,-0.06560708765866304,550437.0,14473.0,-10276.0,0.5,0.31238778145214313,0.2432675856279378
