instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
GC,Gold,METAL,2023-09-19,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,438078.0,15305.0,40593.0,-25288.0,121172.0,73782.0,47390.0,12819.0,0.10817708261999005,-0.057724880044193044,0.29411764705882354,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,35725.0,82606.0,210250.0,116544.0,28771.0,43921.0,26152.0,STRICT,,2026-05-25T06:02:28+00:00,-2940.0,0.7058823529411765,-0.6776825801969577,0.3538973398998301,,,,,,,,
GC,Gold,METAL,2023-09-26,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,435620.0,13152.0,39819.0,-26667.0,114668.0,91230.0,23438.0,-23952.0,0.05380377393140811,-0.061216197603415824,0.1111111111111111,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,35282.0,88126.0,196295.0,120892.0,28515.0,45213.0,26192.0,STRICT,,2026-05-25T06:02:28+00:00,-1379.0,0.5555555555555556,-1.4043962411280206,0.11046329656720234,,,,,,,,
GC,Gold,METAL,2023-10-03,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,431226.0,16614.0,38810.0,-22196.0,100500.0,108061.0,-7561.0,-30999.0,-0.017533729413347063,-0.05147185002759574,0.05263157894736842,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,32940.0,85747.0,175533.0,127906.0,29119.0,45256.0,24500.0,STRICT,,2026-05-25T06:02:28+00:00,4471.0,0.8421052631578947,-2.087713309483166,0.8705206670855905,,,,,,,,
GC,Gold,METAL,2023-10-10,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,436499.0,19010.0,37437.0,-18427.0,93934.0,120701.0,-26767.0,-19206.0,-0.06132201906533578,-0.04221544608349618,0.05,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,34940.0,91619.0,163620.0,126398.0,28198.0,44470.0,25475.0,STRICT,,2026-05-25T06:02:28+00:00,3769.0,0.95,-2.2277751306259175,1.4263829378447481,,,,,,,,
GC,Gold,METAL,2023-10-17,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,439581.0,11737.0,41703.0,-29966.0,104708.0,89605.0,15103.0,41870.0,0.0343577179177444,-0.06816946137344426,0.19047619047619047,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,39547.0,84592.0,182625.0,126704.0,29069.0,40863.0,25602.0,STRICT,,2026-05-25T06:02:28+00:00,-11539.0,0.23809523809523808,-1.0410735006290326,-0.5726439254970576,,,,,,,,
GC,Gold,METAL,2023-10-24,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,463476.0,10642.0,50787.0,-40145.0,122456.0,66708.0,55748.0,40645.0,0.12028238786905902,-0.08661721426783696,0.5,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,41442.0,81233.0,206961.0,129013.0,35376.0,42129.0,25641.0,STRICT,,2026-05-25T06:02:28+00:00,-10179.0,0.045454545454545456,0.051356015427452904,-2.0673588029430006,,,,,,,,
GC,Gold,METAL,2023-10-31,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,475808.0,11165.0,55350.0,-44185.0,140111.0,65271.0,74840.0,19092.0,0.15729033559755196,-0.09286308763198602,0.6521739130434783,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,41868.0,79294.0,217816.0,120942.0,32357.0,44792.0,25510.0,STRICT,,2026-05-25T06:02:28+00:00,-4040.0,0.043478260869565216,0.5613266503539975,-2.3032818814944576,,,,,,,,
GC,Gold,METAL,2023-11-07,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,484347.0,10487.0,55470.0,-44983.0,140609.0,62374.0,78235.0,3395.0,0.16152675664348082,-0.09287349771961012,0.7083333333333334,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,44562.0,82014.0,223122.0,121044.0,33063.0,45484.0,25609.0,STRICT,,2026-05-25T06:02:28+00:00,-798.0,0.041666666666666664,0.6372390593483555,-2.114852276004564,,,,,,,,
GC,Gold,METAL,2023-11-14,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,486634.0,12176.0,55241.0,-43065.0,132924.0,68609.0,64315.0,-13920.0,0.13216298080282102,-0.08849566614745373,0.52,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,46638.0,83706.0,217660.0,121428.0,30367.0,45409.0,23766.0,STRICT,,2026-05-25T06:02:28+00:00,1918.0,0.12,0.23735593545715433,-1.7085272463136492,,,,,,,,
GC,Gold,METAL,2023-11-21,DISAGGREGATED_FUTURES_ONLY,GOLD - COMMODITY EXCHANGE INC.,508429.0,14081.0,59990.0,-45909.0,144381.0,65246.0,79135.0,14820.0,0.15564611774702072,-0.09029579351295855,0.7307692307692307,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,088691,42144.0,80946.0,225272.0,125320.0,32750.0,43959.0,25429.0,STRICT,,2026-05-25T06:02:28+00:00,-2844.0,0.038461538461538464,0.6481533422140079,-1.8713868454715572,,,,,,,,
