instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
SI,Silver,METAL,2025-01-28,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,165135.0,,,,,,,,,,,36404.0,96672.0,-60268.0,74656.0,30288.0,44368.0,0.5681818181818182,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,28119.0,12219.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.3649620007872347,0.26867714294365214,25956.0,-3112.0,2709.0,0.45454545454545453,0.3943175171461095,-0.25979583674569634
SI,Silver,METAL,2025-02-04,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,170726.0,,,,,,,,,,,29564.0,98571.0,-69007.0,83120.0,32759.0,50361.0,0.6853932584269663,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,31821.0,13175.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.40419736888347413,0.29498143223644907,26221.0,5993.0,-8739.0,0.3258426966292135,0.7613511757752444,-0.7104123538989766
SI,Silver,METAL,2025-02-11,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,164251.0,,,,,,,,,,,32501.0,100751.0,-68250.0,79112.0,29402.0,49710.0,0.6777777777777778,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,32807.0,14267.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.4155225843373861,0.302646559229472,19831.0,-651.0,757.0,0.3333333333333333,0.7145918176379261,-0.6653679909200967
SI,Silver,METAL,2025-02-18,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,170107.0,,,,,,,,,,,35237.0,107197.0,-71960.0,84814.0,30360.0,54454.0,0.8241758241758241,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,31187.0,13681.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.42302785893584627,0.3201161621802748,18869.0,4744.0,-3710.0,0.27472527472527475,1.000859616057785,-0.8522105515625619
SI,Silver,METAL,2025-02-25,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,163681.0,,,,,,,,,,,38149.0,108337.0,-70188.0,78469.0,25607.0,52862.0,0.75,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,30082.0,12756.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.4288096969104539,0.3229574599373171,16981.0,-1592.0,1772.0,0.31521739130434784,0.8922161940442773,-0.7524525931814787
SI,Silver,METAL,2025-03-04,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,145935.0,,,,,,,,,,,30890.0,101834.0,-70944.0,73315.0,19999.0,53316.0,0.7741935483870968,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,28190.0,10562.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.4861342378456162,0.36534073388837496,13540.0,454.0,-756.0,0.3010752688172043,0.9116118957621168,-0.7854473037631216
SI,Silver,METAL,2025-03-11,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,155263.0,,,,,,,,,,,29463.0,106819.0,-77356.0,79965.0,20439.0,59526.0,0.9361702127659575,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,29683.0,11853.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.49822559141585565,0.38338818649646084,16152.0,6210.0,-6412.0,0.1702127659574468,1.2832249929955033,-1.111056076404277
SI,Silver,METAL,2025-03-18,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,170566.0,,,,,,,,,,,31479.0,113134.0,-81655.0,87601.0,25303.0,62298.0,0.9894736842105263,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,32438.0,13081.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.47872964131186757,0.365242779920969,19048.0,2772.0,-4299.0,0.07368421052631578,1.4330430342633858,-1.3185975835955321
SI,Silver,METAL,2025-03-25,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,169628.0,,,,,,,,,,,32304.0,113009.0,-80705.0,85712.0,24762.0,60950.0,0.9583333333333334,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,31951.0,12196.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.4757764048388238,0.3593156790152569,19661.0,-1348.0,950.0,0.125,1.3295069334233682,-1.2515206011952495
SI,Silver,METAL,2025-04-01,LEGACY_FUTURES_ONLY,SILVER - COMMODITY EXCHANGE INC.,170197.0,,,,,,,,,,,34641.0,111046.0,-76405.0,85609.0,28351.0,57258.0,0.8762886597938144,CFTC_LEGACY_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/6dca-aqww.json,GO,True,LOCAL_PROTO,084691,,,,,,31243.0,12096.0,STRICT,,2026-05-25T19:58:37+00:00,,,,,-0.44892095630357765,0.33642191107951375,18704.0,-3692.0,4300.0,0.21649484536082475,1.0882374827391157,-1.0152688274243353
