instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
ZW,SRW Wheat,GRAIN,2023-08-08,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,343982.0,47656.0,90971.0,-43315.0,57412.0,119557.0,-62145.0,-5125.0,-0.18066352309132455,-0.12592228663127722,0.45454545454545453,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,56681.0,74776.0,5883.0,48491.0,9140.0,32948.0,35732.0,STRICT,,2026-05-25T06:02:16+00:00,-2963.0,0.09090909090909091,0.4516158818726489,-1.2164434748409159,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-08-15,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,374839.0,54118.0,90839.0,-36721.0,56429.0,130864.0,-74435.0,-12290.0,-0.19857858974119555,-0.09796472618911052,0.4166666666666667,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,67790.0,75056.0,4422.0,53927.0,11367.0,35301.0,37339.0,STRICT,,2026-05-25T06:02:16+00:00,6594.0,0.3333333333333333,0.05964951929819166,-0.8722927609852242,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-08-22,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,385630.0,57328.0,91478.0,-34150.0,56808.0,136815.0,-80007.0,-5572.0,-0.20747089178746467,-0.08855638824780229,0.38461538461538464,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,71095.0,72082.0,4154.0,54959.0,9743.0,37529.0,36516.0,STRICT,,2026-05-25T06:02:16+00:00,2571.0,0.38461538461538464,-0.12097156908031327,-0.720096814745258,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-08-29,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,357990.0,54681.0,72795.0,-18114.0,57152.0,140960.0,-83808.0,-3801.0,-0.23410709796363027,-0.05059917874800972,0.35714285714285715,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,69188.0,71726.0,3410.0,45983.0,12432.0,37203.0,37148.0,STRICT,,2026-05-25T06:02:16+00:00,16036.0,0.5714285714285714,-0.2437667882717925,-0.03650617059692539,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-09-05,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,376770.0,56422.0,76530.0,-20108.0,60573.0,143716.0,-83143.0,665.0,-0.2206730896833612,-0.053369429625500966,0.4,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,78868.0,67300.0,3032.0,49408.0,12675.0,37412.0,35162.0,STRICT,,2026-05-25T06:02:16+00:00,-1994.0,0.5333333333333333,-0.21253463253075872,-0.1208184617039908,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-09-12,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,391669.0,59914.0,72724.0,-12810.0,61767.0,150999.0,-89232.0,-6089.0,-0.227825025723251,-0.03270618813334729,0.3125,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,84891.0,61838.0,2507.0,52510.0,12897.0,39447.0,36349.0,STRICT,,2026-05-25T06:02:16+00:00,7298.0,0.75,-0.4240033106144026,0.20771771602316855,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-09-19,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,403737.0,62426.0,68414.0,-5988.0,63148.0,167100.0,-103952.0,-14720.0,-0.25747454407200726,-0.014831437297052288,0.23529411764705882,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,85735.0,57757.0,1303.0,58145.0,11130.0,42182.0,35711.0,STRICT,,2026-05-25T06:02:16+00:00,6822.0,0.7647058823529411,-0.9330843375327387,0.5121739037193419,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-09-26,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,415761.0,67040.0,68368.0,-1328.0,66272.0,168689.0,-102417.0,1535.0,-0.24633623644353367,-0.003194142788765661,0.2777777777777778,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,93291.0,57392.0,1063.0,54369.0,11966.0,40849.0,35836.0,STRICT,,2026-05-25T06:02:16+00:00,4660.0,0.8333333333333334,-0.8323155836936423,0.7077657380102541,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-10-03,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,429333.0,70555.0,69552.0,1003.0,66128.0,171752.0,-105624.0,-3207.0,-0.24601882454877683,0.002336181938029455,0.21052631578947367,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,95355.0,57661.0,422.0,56605.0,12328.0,38732.0,35627.0,STRICT,,2026-05-25T06:02:16+00:00,2331.0,0.8421052631578947,-0.9097352662994591,0.7872827894833442,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-10-10,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,426659.0,70996.0,64239.0,6757.0,62727.0,172974.0,-110247.0,-4623.0,-0.25839604930401094,0.015837003321153426,0.2,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,92304.0,57490.0,430.0,55711.0,13158.0,38842.0,34965.0,STRICT,,2026-05-25T06:02:16+00:00,5754.0,0.85,-1.0317812873844538,1.0176094260795716,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-10-17,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,431791.0,73724.0,64792.0,8932.0,63002.0,173954.0,-110952.0,-705.0,-0.2569576484919788,0.02068593370403737,0.19047619047619047,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,94289.0,57038.0,429.0,55783.0,14074.0,38939.0,35237.0,STRICT,,2026-05-25T06:02:16+00:00,2175.0,0.8571428571428571,-1.0069852758640965,1.066560226364319,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-10-24,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,435685.0,70497.0,70088.0,409.0,70624.0,168334.0,-97710.0,13242.0,-0.22426753273580682,0.0009387516210105925,0.4090909090909091,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,96543.0,57000.0,431.0,51183.0,13420.0,38208.0,35239.0,STRICT,,2026-05-25T06:02:16+00:00,-8523.0,0.7272727272727273,-0.4803850731602212,0.6250118521459952,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-10-31,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,460210.0,72974.0,66915.0,6059.0,69372.0,178209.0,-108837.0,-11127.0,-0.23649420916538103,0.013165728689076726,0.2608695652173913,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,105680.0,62965.0,431.0,53583.0,14313.0,36998.0,36024.0,STRICT,,2026-05-25T06:02:16+00:00,5650.0,0.782608695652174,-0.8834127327561286,0.873054244426827,,,,,,,,
ZW,SRW Wheat,GRAIN,2023-11-07,DISAGGREGATED_FUTURES_ONLY,WHEAT-SRW - CHICAGO BOARD OF TRADE,453312.0,64932.0,66051.0,-1119.0,77261.0,177463.0,-100202.0,8635.0,-0.22104422561061696,-0.002468498517577298,0.4166666666666667,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,001602,96979.0,61694.0,21.0,55691.0,15100.0,36019.0,36962.0,STRICT,,2026-05-25T06:02:16+00:00,-7178.0,0.6666666666666666,-0.5268744192973961,0.49822323665373475,,,,,,,,
