instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
ZC,Corn,GRAIN,2024-10-01,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1484174.0,365386.0,556180.0,-190794.0,209082.0,281167.0,-72085.0,68226.0,-0.04856910308360071,-0.1285523125994661,0.8309859154929577,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,250070.0,261964.0,13992.0,112219.0,47327.0,133583.0,183568.0,STRICT,,2026-05-25T19:58:02+00:00,-58115.0,0.11267605633802817,0.9907715374454269,-1.4359843185777106,,,,,,,,
ZC,Corn,GRAIN,2024-10-08,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1494666.0,374972.0,601473.0,-226501.0,205521.0,240375.0,-34854.0,37231.0,-0.02331892208694116,-0.15153954127544214,0.9027777777777778,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,250764.0,259685.0,12956.0,118119.0,47194.0,127234.0,183533.0,STRICT,,2026-05-25T19:58:02+00:00,-35707.0,0.041666666666666664,1.3235089924689176,-1.8339543583653202,,,,,,,,
ZC,Corn,GRAIN,2024-10-15,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1554671.0,432474.0,605185.0,-172711.0,191421.0,298869.0,-107448.0,-72594.0,-0.06911301490797732,-0.11109167148547827,0.726027397260274,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,243072.0,241702.0,12873.0,141718.0,39422.0,130045.0,181011.0,STRICT,,2026-05-25T19:58:02+00:00,53790.0,0.1643835616438356,0.6216870858571392,-1.1395421931481111,,,,,,,,
ZC,Corn,GRAIN,2024-10-22,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1643455.0,464631.0,673837.0,-209206.0,227567.0,315425.0,-87858.0,19590.0,-0.05345932806191834,-0.12729645776732554,0.7972972972972973,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,227439.0,246129.0,10448.0,150154.0,44456.0,135779.0,180094.0,STRICT,,2026-05-25T19:58:02+00:00,-36495.0,0.0945945945945946,0.8012611612824685,-1.5594679904710385,,,,,,,,
ZC,Corn,GRAIN,2024-10-29,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1683328.0,467951.0,739993.0,-272042.0,244750.0,280258.0,-35508.0,52350.0,-0.021093928218386435,-0.16160962094137327,0.8933333333333333,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,205734.0,246092.0,10902.0,160512.0,41700.0,137217.0,183669.0,STRICT,,2026-05-25T19:58:02+00:00,-62836.0,0.04,1.2831055805682323,-2.2424436203280913,,,,,,,,
ZC,Corn,GRAIN,2024-11-05,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1673634.0,450775.0,749051.0,-298276.0,270820.0,267785.0,3035.0,38543.0,0.0018134191824496872,-0.17822056674278844,0.9473684210526315,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,215716.0,247296.0,9249.0,152057.0,52444.0,141285.0,183704.0,STRICT,,2026-05-25T19:58:02+00:00,-26234.0,0.013157894736842105,1.613428702612231,-2.437902177506375,,,,,,,,
ZC,Corn,GRAIN,2024-11-12,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1674185.0,458247.0,840018.0,-381771.0,292348.0,192569.0,99779.0,96744.0,0.059598550936724434,-0.2280339389016148,1.0,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,201401.0,264791.0,9140.0,142436.0,64569.0,130863.0,182389.0,STRICT,,2026-05-25T19:58:02+00:00,-83495.0,0.012987012987012988,2.4162122634241645,-3.1551720257547955,,,,,,,,
ZC,Corn,GRAIN,2024-11-19,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1666967.0,464862.0,847460.0,-382598.0,285074.0,177975.0,107099.0,7320.0,0.06424782254237786,-0.22951744095713952,1.0,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,190678.0,276814.0,7367.0,133916.0,77714.0,129840.0,179990.0,STRICT,,2026-05-25T19:58:02+00:00,-827.0,0.01282051282051282,2.3743905476727125,-2.957668400449062,,,,,,,,
ZC,Corn,GRAIN,2024-11-26,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1545896.0,439601.0,787239.0,-347638.0,265341.0,181439.0,83902.0,-23197.0,0.05427402619581136,-0.22487799955495066,0.9746835443037974,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,174969.0,258234.0,6916.0,134369.0,81402.0,127856.0,168405.0,STRICT,,2026-05-25T19:58:02+00:00,34960.0,0.0379746835443038,2.092370429820751,-2.475360478982337,,,,,,,,
ZC,Corn,GRAIN,2024-12-03,DISAGGREGATED_FUTURES_ONLY,CORN - CHICAGO BOARD OF TRADE,1532058.0,425244.0,781752.0,-356508.0,262174.0,188935.0,73239.0,-10663.0,0.04780432594588455,-0.23269876205731116,0.9625,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,002602,190916.0,260761.0,6221.0,142746.0,78757.0,125015.0,160275.0,STRICT,,2026-05-25T19:58:02+00:00,-8870.0,0.0375,1.938832152092085,-2.4481630909244005,,,,,,,,
