instrument,commodity_label,asset_class,report_date,report_type,market_and_exchange_name,open_interest,producer_merchant_long,producer_merchant_short,producer_merchant_net,managed_money_long,managed_money_short,managed_money_net,managed_money_net_chg_1w,managed_money_net_pct_oi,producer_merchant_net_pct_oi,managed_money_net_percentile,commercial_long,commercial_short,commercial_net,noncommercial_long,noncommercial_short,noncommercial_net,legacy_noncommercial_net_percentile,source_id,raw_source_url,tos_status,gatekeeper_cleared,gatekeeper_id,cftc_contract_market_code,managed_money_spreading,swap_long,swap_short,other_reportable_long,other_reportable_short,nonreportable_long,nonreportable_short,source_mapping_status,source_mapping_note,normalized_at,producer_merchant_net_chg_1w,producer_merchant_net_percentile,managed_money_net_zscore,producer_merchant_net_zscore,commercial_net_pct_oi,noncommercial_net_pct_oi,noncommercial_spreading,noncommercial_net_chg_1w,commercial_net_chg_1w,legacy_commercial_net_percentile,legacy_noncommercial_net_zscore,legacy_commercial_net_zscore
ZS,Soybeans,GRAIN,2024-08-06,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,786832.0,333294.0,278657.0,54637.0,52121.0,209026.0,-156905.0,12774.0,-0.19941359782011917,0.06943921955385647,0.09523809523809523,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,96387.0,124491.0,5917.0,59138.0,61361.0,41958.0,56041.0,STRICT,,2026-05-25T06:02:03+00:00,-5720.0,0.9365079365079365,-1.3687381531362344,1.3843421540698655,,,,,,,,
ZS,Soybeans,GRAIN,2024-08-13,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,809131.0,341770.0,274337.0,67433.0,57074.0,211875.0,-154801.0,2104.0,-0.19131759875718518,0.08334002775817513,0.125,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,108360.0,119992.0,6246.0,61248.0,72170.0,41443.0,56899.0,STRICT,,2026-05-25T06:02:03+00:00,12796.0,0.96875,-1.316908600637447,1.5005085710933734,,,,,,,,
ZS,Soybeans,GRAIN,2024-08-20,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,816088.0,358564.0,276781.0,81783.0,50775.0,218701.0,-167926.0,-13125.0,-0.20576947584084068,0.10021345737224417,0.06153846153846154,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,102549.0,121899.0,6228.0,54962.0,65929.0,39933.0,58494.0,STRICT,,2026-05-25T06:02:03+00:00,14350.0,1.0,-1.422722155788208,1.6257650618642145,,,,,,,,
ZS,Soybeans,GRAIN,2024-08-27,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,815642.0,364231.0,284483.0,79748.0,51944.0,219459.0,-167515.0,411.0,-0.2053780948013957,0.0977732877904767,0.07575757575757576,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,90588.0,124588.0,5389.0,56828.0,73579.0,48554.0,63235.0,STRICT,,2026-05-25T06:02:03+00:00,-2035.0,0.9696969696969697,-1.3864490398192029,1.5590745890328626,,,,,,,,
ZS,Soybeans,GRAIN,2024-09-03,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,828616.0,377356.0,314149.0,63207.0,51555.0,198125.0,-146570.0,20945.0,-0.17688531237629976,0.0762802069957616,0.19402985074626866,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,95221.0,128247.0,6878.0,59552.0,75007.0,39691.0,62242.0,STRICT,,2026-05-25T06:02:03+00:00,-16541.0,0.9104477611940298,-1.1457425185206207,1.3356310152851705,,,,,,,,
ZS,Soybeans,GRAIN,2024-09-10,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,824157.0,363485.0,317823.0,45662.0,49042.0,169762.0,-120720.0,25850.0,-0.146476945533436,0.05540449210526635,0.36764705882352944,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,106177.0,129701.0,7200.0,56722.0,80233.0,39866.0,63798.0,STRICT,,2026-05-25T06:02:03+00:00,-17545.0,0.7794117647058824,-0.8632047092469546,1.1116667880642948,,,,,,,,
ZS,Soybeans,GRAIN,2024-09-17,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,846003.0,364789.0,328164.0,36625.0,53287.0,166039.0,-112752.0,7968.0,-0.13327612313431514,0.04329180865788892,0.37681159420289856,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,111129.0,125558.0,6545.0,58086.0,79972.0,42565.0,63565.0,STRICT,,2026-05-25T06:02:03+00:00,-9037.0,0.7391304347826086,-0.770415404474293,0.991615046452873,,,,,,,,
ZS,Soybeans,GRAIN,2024-09-24,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,857319.0,355577.0,362144.0,-6567.0,64551.0,140568.0,-76017.0,36735.0,-0.08866827866873357,-0.007659925885230585,0.44285714285714284,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,116817.0,130308.0,8342.0,54395.0,71809.0,44414.0,66382.0,STRICT,,2026-05-25T06:02:03+00:00,-43192.0,0.6142857142857143,-0.3799559161452691,0.4831656105907619,,,,,,,,
ZS,Soybeans,GRAIN,2024-10-01,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,865375.0,354554.0,375485.0,-20931.0,85109.0,116890.0,-31781.0,44236.0,-0.036725119167990754,-0.02418720208002311,0.5070422535211268,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,114073.0,132562.0,10783.0,44420.0,86336.0,46745.0,73896.0,STRICT,,2026-05-25T06:02:03+00:00,-14364.0,0.5774647887323944,0.08877777656026911,0.31214646294357956,,,,,,,,
ZS,Soybeans,GRAIN,2024-10-08,DISAGGREGATED_FUTURES_ONLY,SOYBEANS - CHICAGO BOARD OF TRADE,882069.0,364361.0,401014.0,-36653.0,93918.0,112820.0,-18902.0,12879.0,-0.021429162571182072,-0.0415534385631963,0.5277777777777778,,,,,,,,CFTC_DISAGG_FUTURES_ONLY,https://publicreporting.cftc.gov/resource/72hh-3qpy.json,GO,True,LOCAL_PROTO,005602,107182.0,130942.0,10374.0,50443.0,82727.0,46489.0,79218.0,STRICT,,2026-05-25T06:02:03+00:00,-15722.0,0.5694444444444444,0.2247712812151478,0.12551487726568192,,,,,,,,
